Timestamp,X,Y,Z,Type,altitude,course,hacc,latitude,longitude,speed
05-Jun-2024 17:31:12.826,83.226839,-41.169197,-91.652683,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.832,7.62114,6.494121,-0.533599,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.832,-38.418751,-35.587502,4.6125,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.833,-0.022907,0.162032,0.001069,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.835,83.236654,-41.167073,-91.558966,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.841,7.690532,6.539584,-0.646062,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.842,-38.193752,-35.100002,5.025,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.842,-0.076053,0.168141,0.001069,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.844,83.287135,-41.165571,-91.438987,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.850,7.692925,6.532406,-0.646062,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.851,-0.142026,0.179136,-0.000764,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.852,-38.4375,-34.800003,5.60625,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.853,83.384022,-41.165615,-91.284522,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.859,7.642675,6.52762,-0.614955,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.860,-0.212276,0.198684,-0.001374,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.862,-38.775002,-34.6875,5.71875,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.862,83.523084,-41.166455,-91.086911,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.868,7.585248,6.48455,-0.528814,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.869,-0.275195,0.215788,-0.001374,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.871,83.704651,-41.167876,-90.850423,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.872,-38.962502,-34.59375,6.16875,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.877,7.551748,6.4343,-0.404387,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.878,-0.325896,0.226173,0.002291,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.880,83.923764,-41.167118,-90.583437,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.882,-39.243752,-34.443752,6.75,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.886,7.508677,6.381658,-0.29671,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.887,-0.363159,0.235336,0.007178,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.889,84.158463,-41.162835,-90.292266,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.892,-39.318752,-34.387501,7.2375,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.895,7.463214,6.345766,-0.172283,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.896,-0.38515,0.239001,0.005956,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.898,84.427811,-41.158095,-89.987496,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.902,-39.5625,-34.368752,7.66875,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.904,7.453642,6.309873,-0.07657,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.905,-0.392481,0.228616,0.002291,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.907,84.700486,-41.154273,-89.68328,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.912,-39.862503,-34.256252,8.00625,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.913,7.453642,6.283552,0.095713,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.914,-0.38515,0.208458,-0.00504,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.916,84.969124,-41.153051,-89.39228,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.922,7.477571,6.295516,0.246461,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.922,-40.087502,-34.125,8.38125,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.923,-0.360105,0.191353,-0.010537,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.925,85.225168,-41.153642,-89.119618,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.931,7.518249,6.333802,0.401994,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.932,-40.200001,-33.881252,8.887501,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.932,-0.321009,0.182801,-0.014203,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.934,85.450509,-41.155575,-88.867687,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.940,7.573284,6.403193,0.545564,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.941,-0.267253,0.184023,-0.020311,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.942,-40.106251,-33.46875,9.75,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.943,85.639938,-41.16068,-88.637954,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.949,7.611569,6.441479,0.600598,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.950,-0.206167,0.191964,-0.029474,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.951,-39.881252,-32.943752,10.368751,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.951,85.801376,-41.171178,-88.430329,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.958,7.625926,6.472585,0.638884,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.959,-0.14447,0.19624,-0.041692,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.961,85.906383,-41.188838,-88.248687,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.962,-39.825001,-32.71875,10.762501,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.967,7.530213,6.513263,0.650848,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.968,-0.085216,0.190132,-0.050854,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.970,85.960034,-41.212337,-88.097699,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.972,-39.881252,-32.268753,11.306251,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.976,7.408179,6.520442,0.650848,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.977,-0.026573,0.162032,-0.050854,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.979,85.97196,-41.238094,-87.989461,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.982,-39.862503,-32.043751,11.6625,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.985,7.288538,6.520442,0.68674,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.986,0.029627,0.11133,-0.036805,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.988,85.946873,-41.258516,-87.935373,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.992,-39.84375,-31.725,12.075001,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.994,7.245467,6.520442,0.681954,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.995,0.083994,0.050854,-0.009316,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:12.997,85.874903,-41.266302,-87.939293,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.000,NaN,NaN,NaN,Position,64.293,0,8.87,52.383275,4.846141,0
05-Jun-2024 17:31:13.002,-39.768753,-31.556252,12.281251,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.003,7.176075,6.556334,0.612563,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.004,0.129198,-0.019395,0.031612,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.006,85.775039,-41.253311,-88.003053,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.012,7.13779,6.618547,0.492921,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.012,-39.675003,-31.481251,12.431251,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.013,0.157909,-0.104916,0.078649,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.015,85.647574,-41.216555,-88.128148,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.021,7.10429,6.628119,0.31346,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.022,-39.637501,-31.481251,12.562501,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.022,0.167072,-0.208763,0.124464,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.024,85.507869,-41.156271,-88.315869,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.030,7.135397,6.558727,0.045464,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.031,0.135917,-0.323606,0.167835,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.032,-39.75,-31.462502,12.712501,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.033,85.381231,-41.072489,-88.553867,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.039,7.262217,6.537191,-0.086142,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.040,0.079718,-0.451276,0.195935,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.042,-39.600002,-31.593752,12.656251,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.042,85.298011,-40.971788,-88.838604,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.048,7.362715,6.448657,0.026321,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.049,0.030238,-0.547793,0.176387,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.051,85.24492,-40.879717,-89.153291,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.052,-39.675003,-31.593752,12.562501,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.057,7.444071,6.348158,0.165105,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.058,0.00336,-0.573449,0.137292,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.060,85.214629,-40.806678,-89.465663,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.062,-39.825001,-31.368752,12.356251,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.066,7.542177,6.312266,0.217747,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.067,-0.002749,-0.549015,0.103083,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.069,85.212901,-40.750319,-89.7582,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.072,-39.881252,-31.518751,12.225,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.075,7.661818,6.407979,0.265603,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.076,0.006414,-0.486707,0.079871,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.078,85.201965,-40.705271,-90.019469,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.082,-40.143753,-31.481251,11.94375,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.084,7.786245,6.570691,0.212961,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.085,0.02474,-0.403629,0.062766,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.087,85.186215,-40.669429,-90.242802,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.092,-40.3125,-31.556252,11.962501,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.093,7.843673,6.673583,0.155533,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.094,0.044899,-0.329103,0.040164,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.096,85.149366,-40.64636,-90.435728,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.102,7.819745,6.690332,0.102891,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.102,-40.40625,-31.481251,11.56875,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.103,0.06017,-0.261908,0.018173,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.105,85.112558,-40.635603,-90.600164,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.111,7.668997,6.644868,0.004786,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.112,-40.425003,-31.425001,11.231251,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.112,0.071166,-0.215483,-0.001985,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.114,85.051189,-40.635988,-90.745374,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.120,7.534998,6.585048,-0.081356,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.121,0.071777,-0.193491,-0.012981,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.122,-40.743752,-31.406252,10.856251,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.123,84.978454,-40.646995,-90.867355,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.129,7.45125,6.563512,-0.141177,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.130,0.067501,-0.190437,-0.016646,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.132,-40.6875,-31.44375,10.387501,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.132,84.896089,-40.663658,-90.99499,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.138,7.396215,6.518049,-0.160319,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.139,0.063835,-0.196546,-0.022144,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.141,84.804182,-40.686552,-91.129975,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.142,-40.368752,-31.387501,10.6125,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.147,7.319644,6.463014,-0.174676,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.148,0.068111,-0.203265,-0.028252,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.150,84.705773,-40.712282,-91.270923,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.152,-40.425003,-31.218752,10.5375,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.156,7.269395,6.439086,-0.191426,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.157,0.077274,-0.198989,-0.02642,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.159,84.600349,-40.737188,-91.413578,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.162,-40.40625,-31.200001,10.6125,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.165,7.267003,6.4678,-0.22014,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.165,0.089492,-0.178831,-0.01909,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.168,84.48554,-40.758908,-91.551063,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.172,-40.331253,-31.106251,10.200001,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.174,7.286145,6.546763,-0.267996,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.175,0.101098,-0.153174,-0.009927,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.177,84.348677,-40.777339,-91.681616,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.182,-40.462502,-31.087502,10.1625,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.183,7.360322,6.611369,-0.301496,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.184,0.111483,-0.12874,-0.003207,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.186,84.198877,-40.796092,-91.807803,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.192,7.362715,6.582655,-0.332602,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.192,-40.425003,-31.25625,9.95625,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.193,0.122478,-0.101862,0.000458,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.195,84.03166,-40.812252,-91.926649,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.201,7.369894,6.582655,-0.33021,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.202,-40.200001,-31.181252,10.012501,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.202,0.13042,-0.073151,0.004734,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.204,83.863481,-40.823286,-92.035877,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.210,7.345965,6.573084,-0.366102,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.211,0.143248,-0.047495,0.010843,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.212,-40.275002,-31.1625,9.975,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.213,83.691203,-40.830051,-92.135133,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.219,7.298109,6.592227,-0.358923,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.220,0.158519,-0.028558,0.019395,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.222,-40.612503,-31.406252,9.3,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.222,83.500313,-40.832469,-92.23426,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.228,7.348358,6.570691,-0.399601,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.229,0.168904,-0.012065,0.02978,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.231,83.296575,-40.833405,-92.326884,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.232,-40.537502,-31.275002,8.981251,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.237,7.35793,6.575477,-0.464208,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.238,0.175624,0.001985,0.038943,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.240,83.095795,-40.824328,-92.41834,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.242,-40.5,-31.331251,8.793751,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.246,7.369894,6.556334,-0.473779,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.247,0.178067,0.00504,0.043219,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.249,82.896954,-40.812494,-92.515821,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.252,-40.537502,-31.25625,8.6625,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.255,7.391429,6.496513,-0.473779,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.256,0.175624,0.011759,0.04383,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.258,82.713393,-40.798257,-92.608103,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.262,-40.40625,-31.462502,8.4375,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.264,7.377072,6.482157,-0.507278,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.265,0.173791,0.011759,0.046884,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.267,82.539332,-40.776776,-92.697736,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.272,-40.556252,-31.518751,8.2875,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.272,7.389036,6.458228,-0.488136,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.274,0.171958,0.002596,0.049327,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.276,82.358339,-40.754,-92.79411,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.282,7.360322,6.424729,-0.507278,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.282,-40.762501,-31.725,8.0625,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.283,0.168904,0.004429,0.054825,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.285,82.197515,-40.726167,-92.88379,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.291,7.286145,6.4678,-0.550349,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.292,-40.5,-31.706251,8.15625,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.292,0.167682,-0.000458,0.066432,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.294,82.030599,-40.691815,-92.97623,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.300,7.23111,6.463014,-0.57667,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.301,0.166461,-0.012065,0.081092,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.302,-40.368752,-31.556252,8.475,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.303,81.832722,-40.657835,-93.078239,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.309,7.295716,6.482157,-0.62692,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.310,0.15913,-0.029169,0.096975,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.312,-40.612503,-31.800001,8.56875,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.312,81.63645,-40.619039,-93.187495,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.318,7.429714,6.518049,-0.605384,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.319,0.148135,-0.045051,0.106749,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.321,81.443982,-40.573028,-93.303874,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.322,-40.6875,-31.968752,8.681251,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.327,7.575676,6.575477,-0.574277,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
05-Jun-2024 17:31:13.328,0.13775,-0.041997,0.110414,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
